doc_id,text,date,year,title,url
rodong_sinmun_en_0556,"A national sci-technological presentation of the IT field was held through video conferencing on Aug. 17-19 under the joint sponsorship of the Central Committee of the General Federation of Science and Technology of Korea and the Education Commission. The presentation was aimed at sharing and generalizing educational IT successes conducive to ensuring nonstop education of students under such emergency situation as protracted global health crisis and natural disaster. More than 100 pamphlets on such successes were submitted to the presentation attended by teachers, researchers, postgraduates and undergraduates from Kim Il Sung University, Kim Chaek University of Technology, Kim Hyong Jik University of Education, etc. During the presentation there was a lecture on the issues arising in applying artificial intelligence to education. Rodong Sinmun",2021-08-22,2021,National Sci-tech Presentation of IT Field Held in DPRK,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-08-22-0001
rodong_sinmun_en_0557,"Kim Jong Un, general secretary of the Workers' Party of Korea, sent a letter of congratulations to the trustworthy young people who volunteered to work in the difficult and challenging sectors of socialist construction on Saturday. The full text of the letter of congratulations is as follows: In the stirring period, when a dynamic struggle is being waged for the rejuvenation of our great state, our excellent young men and women volunteered to work in the difficult and challenging sectors of socialist construction, instilling a firmer confidence and greater fighting spirit in all other people and demonstrating far and wide the revolutionary character and fighting mettle of the Korean youth, who go through fire and water in response to the call of the Workers' Party of Korea. With an ardent affection for and unshakable conviction in socialism, you have turned out to work bravely for the revolution, defying trials and sacrifice; I highly appreciate your laudable patriotic deeds, and extend warm congratulations and militant greetings to our young people. My warm thanks go to the excellent parents and teachers, who supported the laudable determinations of their beloved children and students and encouraged them without hesitation, and to the organizations and officials of the youth league, who helped these young people's valuable decisions turn into patriotic minds and inspired them. I also would like to extend warm congratulations to all other young people across the country, who have greeted Youth Day while demonstrating the stout mettle of the Korean youth with hot blood and soaring passion in every corner of the country. Though your native homes and the dreams you nurtured in your minds are different, you, with the same dream and ideal of supporting the Party's intention, have settled in the workplaces, to which others do not dare to go, and in other places strange to you; you are a great pride of socialist Korea and source of its great strength, as well as young patriots of our era, beloved of your country and fellow people. Your deeds are an expression of your thoroughgoing faith to share your destiny for ever with socialism, your ardent love for your state and your outlook on beautiful life of finding the honour and worth of life on the road of working for the Party and revolution. Amid the remarkably soaring enthusiasm for volunteering by young people in response to the call of the times and their motherland in practice, not in words, the ranks of young people who volunteered to the difficult and challenging sectors have increased rapidly after the Eighth Congress of the Party; this fact showcases the wonderful ideological and spiritual state of our current young men and women. Young people around the world are flowing into their capital and other cities in pursuance of their avarice and personal pleasure. Only the Korean young people who have grown up under the embrace of the socialist motherland unhesitatingly volunteer to exchange their cards of capital citizenship with notes of dispatch to coal mines, cooperative farms, grand construction sites and islands far from cities. Our Party identifies, in your beautiful and laudable spiritual world, the patriotic soul and revolutionary spirit which remain unchanged and yet alive no matter how many generations have been replaced. You volunteered for the posts at which, you knew, you would have to suffer extraordinary hardships away from your dear homes, brightly illumined cities and belove",2021-08-29,2021,Respected Comrade Kim Jong Un Sends Letter of Congratulations to Trustworthy Young People,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-08-29-0005
rodong_sinmun_en_0558,The construction of the Chonsong-Songsanchon gravity-fed drain pit has been completed. Members of the South Phyongan Provincial youth shock brigade engaged in the project have successfully finished the construction which involved the excavation of a waterway tunnel extending thousands of meters. The completion of the construction has laid a material and technical foundation for markedly increasing the coal production in the coalfield areas in the western part of the country by draining underground water from large-scale coal mines. Rodong Sinmun,2021-08-31,2021,Construction of Chonsong-Songsanchon Gravity-Fed Drain Pit Completed,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-08-31-0001
rodong_sinmun_en_0559,"An increasing number of workers in several units in the light industrial sector have fulfilled their two-yearly or yearly plans. The campaign in which one overtakes and learns from others and swaps experiences with each other has gained further momentum among the machine operators of the Pyongyang Kim Jong Suk Silk Mill and as a result, over 10 workers have fulfilled their two-yearly plans and over 140 workers their yearly plans. A silk reeling worker, who had come on the top in fulfilling her yearly plan fulfilled two-yearly plans on August 12 by curtailing the shuttling time. Following her, a large number of workers have fulfilled their two-yearly and yearly plans. The number of labor innovators is on the steady increase at the Kangso, Hamhung and Songchon silk mills and several textile mills. Rodong Sinmun",2021-09-02,2021,More Light Industrial Workers Fulfill Two-yearly or Yearly Plans,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-02-0003
rodong_sinmun_en_0560,"The respected Comrade Kim Jong Un received a floral basket from Thongloun Sisoulith, general secretary of the Central Committee of the Lao People's Revolutionary Party and president of the Lao People's Democratic Republic, on the occasion of the 73rd founding anniversary of the Democratic People's Republic of Korea. The floral basket was conveyed to an official concerned by the Lao ambassador to the DPRK on Tuesday. Rodong Sinmun",2021-09-08,2021,Respected Comrade Kim Jong Un Receives Floral Basket from Lao President,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-08-0008
rodong_sinmun_en_0561,"Kim Jong Un, general secretary of the Workers' Party of Korea and president of the State Affairs of the Democratic People's Republic of Korea (DPRK), met and warmly congratulated the labour innovators and merited persons who participated in the celebrations of the 73rd founding anniversary of the DPRK at the office building of the Party Central Committee on September 8. The respected General Secretary bestowed great favors of inviting to the significant September celebrations and hosting a grand reception for the labour innovators and merited persons who have made contributions to the prosperity of the country with all their patriotic enthusiasm and honest efforts in every nook and corner of the country with a single-minded unity of loyalty to the Party and the country. Feelings of great excitement and joy of the participants pervaded the courtyard of the Party Central Committee as they were invited to the most honored and the happiest place in their life under the loving care of the benevolent father to be handed down generation after generation. When the respected Comrade Kim Jong Un appeared, all the participants broke into cheers of ""hurrah!"" repeatedly, bursting into tears of passion to see the General Secretary who praised their life and struggle before the country and its people though they did what they should do for the motherland. Gladly shaking hands with each of the labour innovators and merited persons, he congratulated them on celebrating the founding day of the DPRK with the pride of having made contributions to the prosperity of our state. The sacred history of patriotism of the DPRK is attributable to the feats of the labor innovators and persons of merit who made great contributions to enriching the country's wealth by devotedly working at their worksites and posts and to opening up the efflorescence of socialist civilization by exalting the honor of the country in the van of scientific and cultural fronts, he said. The dignity and valorous spirit of the DPRK are a noble outcome of the heroic struggle of our people filled with burning patriotism, he said, pointing out that it is the national prestige and customs peculiar to Juche Korea without an equal in the world that the people indomitably struggle to support their beloved country never yielding to tough challenges despite decades of harsh ordeals. Saying that it is a great strength and inspiration for the Party and the state that they have lots of patriots who are devotedly working to lighten the heavy burden of the country even a bit while thinking about the state affairs before their family affairs and doing any jobs, easy or difficult, without hesitation, he had a meaningful photo session with them. Deep feelings of loyalty went up in the courtyard of the Party Central Committee along with thunderous cheers of ""hurrah!"", where there presented a picture of kinship between the leader and his soldiers sharing the same intention and emotion on the sacred road of service for the country. The photo session was followed by a splendid reception given in the garden of the office building of the Party Central Committee in the presence of Kim Jong Un. Joining labor innovators and persons of merits were Choe Ryong Hae, Jo Yong Won, Kim Tok Hun, Pak Jong Chon and other Party, government and military cadres. A congratulatory speech was made at the reception. The venue for the reception was full of the excitement and joy of the participants who were having a dreamlike happy ti",2021-09-09,2021,Respected Comrade Kim Jong Un Meets and Congratulates Labour Innovators and Merited Persons Who Participated in Celebrations of 73rd Anniversary of DPRK,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-09-0006
rodong_sinmun_en_0562,"Kim Jong Un, president of the State Affairs of the DPRK, received a message of greeting from U. Khurelsukh, president of Mongolia, on Sept. 9. The Mongolian president in the message extended sincere felicitations to the respected Comrade Kim Jong Un and, through him, to the diligent Korean people on behalf of the Mongolian people and on his own behalf on the occasion of the 73rd founding anniversary of the DPRK. The message noted that he recalls with pleasure the fact that the preceding leaders of the two countries made excellent contributions to developing the traditional relations of friendship and cooperation with the DPRK. It said that he would continue to cooperate with Kim Jong Un in order to steadily develop such relations in the future, too. He wished Kim Jong Un good health and success in his work and the friendly Korean people development and prosperity. Rodong Sinmun",2021-09-10,2021,Respected Comrade Kim Jong Un Receives Greetings from Mongolian President,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-10-0004
rodong_sinmun_en_0563,"Kim Jong Un, general secretary of the Workers' Party of Korea, president of the State Affairs of the Democratic People's Republic of Korea and supreme commander of the armed forces of the DPRK, received a message of greeting from Hage Geingob, president of the Republic of Namibia, on August 17. The message said: Your Excellency It is my distinct honour, on behalf of the Government and the people of the Republic of Namibia, to extend to Your Excellency, the Government and the people of the Democratic People's Republic of Korea, our sincere congratulations on the 73rd anniversary of your National Day, on September 9, 2021. The Republic of Namibia and the Democratic People's Republic of Korea share a longstanding friendship built on mutual respect and solidarity. On this joyous occasion, Namibia reaffirms its commitment towards the continued enhancement of our bilateral relations. I also wish to use this opportunity to wish Your Excellency continued good health, strength and wisdom. Please accept, Your Excellency, the assurances of my highest consideration. Rodong Sinmun",2021-09-12,2021,Respected Comrade Kim Jong Un Receives Message of Greeting from Namibian President,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-12-0001
rodong_sinmun_en_0564,"A mountain-climbing route from Mangmi Pavilion, one of the historic relics in Kanggye City, to the Jangjagang People's Pleasure Park was newly paved in Jagang Province of the DPRK. The pavilion has been called Mangmi Pavilion as visitors can feast their eyes on the beautiful scenery of the Kanggye area there. Balconies and a pleasure park were built there so that working people, youth and schoolchildren can have a bird's-eye view of Kanggye City during their rest time. Visitors can see new diverse sculptures, decorations in relief and flowerpot stands there. Lots of trees were planted along the route decorated by colorful electric lights. Rodong Sinmun",2021-09-13,2021,Mountain-climbing Route Newly Paved in Area of Mangmi Pavilion,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-13-0002
rodong_sinmun_en_0565,"An enlarged meeting of the South Hamgyong Provincial Military Commission of the Workers' Party of Korea on Sept. 12 reviewed the reconstruction campaign conducted in August. The campaign is now in full swing in the flood-afflicted areas in the province through joint army-people operation. Present at the meeting were members of the provincial Party military commission, chief secretaries of the city and county Party committees, senior Party and administrative officials of province-level institutions and major factories and enterprises and military and political cadres of the People's Army units stationed in the province. Officials of cities and counties and relevant units deployed in the flood-hit areas took part in the meeting through video conferencing. At the meeting the instruction of the Central Military Commission of the WPK and the decision adopted at the August 5 enlarged meeting of the provincial Party military commission were read out again first by Chief Secretary of the South Hamgyong Provincial Committee of the WPK Ri Jong Nam. The respected General Secretary Kim Jong Un took benevolent measures of urgently supplying major materials necessary for rehabilitation from the state reserves and seeing to it that powerful national material and financial support was rendered to the province for its recovery campaign, he said, and went on: The recovery campaign has been waged on a full scale true to the noble intention of the General Secretary who made sure the recovery campaign was launched by dint of the great army-people unity and building forces were dispatched, and who showed repeated paternal affection to stabilize the living of the flood victims as soon as possible. There was a detailed report on the rehabilitation campaign and analysis and review of the project conducted in August. Measures were taken for the Party organizations and officials to intensify the organizational and political work to thoroughly carry out the instruction of the Party Central Military Commission and to ensure the speed and quality of the construction at a high level. The meeting stressed the need for all the construction units to fully meet the requirements of design and construction method and push forward the overall project including construction of dwellings, rebuilding of bridges and river embankments and arrangement of roads and sections in a three-dimensional way. It also discussed the issues including the one of further scrupulously organizing the work for taking utmost care of the living of the flood victims, successfully finishing this year's farming, improving the land management and tightening emergency epidemic prevention work. The enlarged meeting emphasized that all the builders and servicepersons of the People's Army should exert themselves and successfully finish the rehabilitation campaign by the Party founding anniversary and present a report of loyalty and glory to the Party Central Committee. Rodong Sinmun",2021-09-15,2021,Enlarged Meeting of South Hamgyong Provincial Military Commission of WPK Convened,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-15-0003
rodong_sinmun_en_0566,"The number of locomotive crew members who have over-fulfilled yearly transport plans is on the increase in the field of railway transport. More than 200 crew members under the Ministry of Railways have fulfilled their yearly transport plans and several of them have honored their yearly plans at 200 percent. At least 70 locomotive crew including engineers of the Wonsan Service Brigade of Engine, the Tanchon Youth Service Brigade of Engine and the Kowon Service Brigade of Engine under the Hamhung Railway Bureau have finished yearly transport plans through an increased transport drive. Many crew members of the West Pyongyang Service Brigade of Engine under the Pyongyang Railway Bureau, the Sinsongchon Service Brigade of Engine and the Sariwon Service Brigade of Engine have recorded high results. At the Chongryong Rolling-Stock Service Brigade one locomotive engineer has finished yearly transport plan at over 220 percent and more than 10 have transported lots of materials to the different sectors of the national economy. Rodong Sinmun",2021-09-16,2021,Increasing Number of Locomotive Drivers Over-Fulfill Yearly Plans in Railway Transport,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-16-0002
rodong_sinmun_en_0567,"Pak Jong Chon, member of the Presidium of the Political Bureau and secretary of the Central Committee of the Workers' Party of Korea, guided a test firing drill of a railway-borne missile regiment. Among the spectators were officials of the Department of Political Leadership over Military Affairs and the Department of Munitions Industry of the C.C., WPK, leading officials of the General Staff of the Korean People's Army and the sector of research on national defence science. The 8th Congress of the Party, as part of the establishment of a new national defence strategy, organized a railway-borne missile regiment to increase the capability of dealing an intensive multi-concurrent blow at the forces posing threats to us at a time of conducting necessary military operations and to markedly improve the capability for more positively coping with various sorts of threats. The test firing drill took place for the purpose of confirming the practicality of the railway-borne missile system deployed for action for the first time, of judging the combat readiness and capability of performing firepower duty of the newly-organized regiment all of a sudden and of attaining proficiency in the action procedures in case of fighting an actual war. The railway-borne missile regiment took part in the drill with a mission to strike the target area 800 kilometers away from its location after moving to the central mountainous area at dawn on September 15. The regiment finished rapid movement and deployment according to the norm of the operation and action procedures of the railway-borne missile system, and accurately struck the target in the East Sea of Korea according to the firepower mission. Pak Jong Chon appreciated that the test firing drill of the regiment was successfully conducted in line with the strategic and tactical design and intention of our Party. Saying that the railway-borne missile system serves as an efficient counter-strike means capable of dealing a harsh multi-concurrent blow to the threat-posing forces through separate performances of firepower duty in different parts of the country, he called upon the army and relevant field to steadily round off tactical plans for properly applying this system to suit to the geographical conditions and actual situation of our country. He discussed in detail the matter of making the railway-borne missile regiment acquire the operational experience for actual war and expanding and reorganizing it as a railway-borne missile brigade at an early date in the future. He said that the deployment of the railway-borne missile system for action in accordance with the line and policies on modernizing the army set forth at the 8th Congress of our Party holds very great significance in increasing the war deterrence of the country. Rodong Sinmun",2021-09-16,2021,Pak Jong Chon Guides Test Firing Drill of Railway-borne Missile Regiment,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-16-0001
rodong_sinmun_en_0568,"The Forest and Plant Engineering Institute under the Academy of Forest Science has established a technology of cultivating a new species of blueberry. The researchers of the institute buckled down to developing the technology from over 10 years ago to widely spread the new species, which is tasty and nutritious. Their strenuous research led to the cultivation of a new species which has high per-hectare yield and has been acclimatized to the climate not only in the central region of our country including Pyongyang but also in the areas south of it. Rodong Sinmun",2021-09-18,2021,Technology of Cultivating New Species of Blueberry Established,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-18-0001
rodong_sinmun_en_0569,"Remains of martyrs who left indelible traces on the sacred road for the Party, revolution, country and people were buried in the Patriotic Martyrs Cemetery in Sinmi-ri with due ceremonies on September 16. Jon Ku Gang was the first female general officer who lived a worthwhile military service life as an officer in medical field for decades and then as a lecturer of the Victorious Fatherland Liberation War Museum. Choe Pong Man contributed to the development of our Party while working at the Central Committee of the Party. Kang Song San devotedly worked for the country and people while working at important posts of the Party and the government for a long time. Pak In Yong, former general officer of the Korean People's Army, made a positive contribution to bolstering up the defence capabilities of the country, and Kim Pyong Hwa, former adviser of the creation section of the National Symphony Orchestra, contributed to the development of the Juche-oriented symphony orchestra. Speeches were made at the ceremonies and remains of the martyrs were buried. Participants laid wreaths, bouquets and flowers before the graves of martyrs and observed a moment's silence in memory of them. Rodong Sinmun",2021-09-18,2021,Remains of Martyrs Buried in Patriotic Martyrs Cemetery in Sinmi-ri,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-18-0007
rodong_sinmun_en_0570,"Several fields of the national economy are waging collective innovation drive by positively organizing the campaigns in which one overtakes and learns from others and swaps experience with one another. The Ministry of Electric Power Industry is scrupulously organizing the work for generalizing the good experiences gained in overhauling generating equipment and operating them after setting the Pyongyang Thermal Power Plant and the Jangjingang Power Station as exemplary units. Thermal power plants and hydro-power stations across the country are pushing ahead with the work for applying the successes made in recycling waste oil and establishing real-time efficiency-measuring system. They are creating fresh experience and technology while sharing experience. The Ministry of Coal Industry is organizing video conferencing to help all the coal mines quickly draw on experience and sci-tech achievements made in the campaign for increasing the coal production. It is conducting effective work for generalizing them by various modes and methods including visit, exhibition and show. It makes sure collective innovation drive is effected by turning the high-speed tunneling game into the course of exchanging and sharing successes and excellent experience with those units going ahead of them, not simple competition for deciding standings. In the course of doing it, hundreds of reserve cutting faces were secured and more than 3 000 valuable sci-tech achievements made and applied this year alone. Traits of teaching and learning from each other and enriching experience are prevailing in several sectors including light industry and railway transport. Rodong Sinmun",2021-09-19,2021,Collective Innovation Drive Brisk in Several Sectors of National Economy,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-19-0001
rodong_sinmun_en_0571,"Kim Jong Un, general secretary of the Workers' Party of Korea (WPK) and president of the State Affairs of the Democratic People's Republic of Korea, made a historic policy speech ""On the Orientation of Present Struggle for a Fresh Development of Socialist Construction"" at the second-day sitting of the 5th Session of the 14th Supreme People's Assembly of the DPRK on Wednesday. In the speech the respected Comrade Kim Jong Un congratulated the deputies who took part in the session of the supreme power organ of the dignified Republic amid expectation of tens of millions of people waging indefatigable labor struggle for the new great victory with firm confidence in socialism and with iron-strong will. He then set forth the administrative policy of the government of the Republic for powerfully propelling the new development of socialist construction under the ever-changing subjective and objective situations. Saying that the construction of our own-style socialism that has victoriously advanced with the great Kimilsungism-Kimjongilism as the guidelines has entered the phase of epochal development of comprehensively embodying our state-first principle with the 8th Congress of the WPK as an occasion, he reviewed and analyzed positive changes that are witnessed in all fields including politics, economy, culture, national defence and external relations. Despite unfavorable environment and difficulties, the might of single-minded unity between the Party and the popular masses, the driving force of socialist construction, has been further augmented thanks to the consistent, in-depth and dynamic struggle of our Party and the state to increase the driving force and internal power. In the course of thoroughly embodying the people-first principle of our Party as the basic political mode under socialism, popular nature has been evidently displayed in the state affairs and the work method and style of officials have been remarkably improved and this has resulted in deepening confidence of people in the Party and the state and in enhancing their patriotic enthusiasm and activeness, he said, and continued: Especially, the admirable tradition of the army-people unity has been steadily carried forward and it has been consolidated to be invincible as the People's Army defends the people by unsparingly shedding sweats of patriotism and remains faithful to its revolutionary obligation of rendering disinterested help to the people under the leadership of the Party. Our youth, successors to the revolution, have grown stronger in their spirit and there is a hot wind of volunteering to difficult and labor-consuming fields among them. This is a very important achievement that added great vitality to socialist construction. Such political achievements promising the sustained victory and bright future of socialist construction become tremendous encouragement and great pride for our Party and the state. In the field of economic construction big operations have been powerfully promoted to drastically prop up metal industry and chemical industry, key pillars of the self-supporting economy, large-scale major construction projects have been dynamically pushed forward and efforts have been deepened to bring about innovative improvement in various fields like agriculture, land construction, city management, science, education and public health. As a result, achievements that constitute a step forward in supporting the prosperity and development of the country have been made.",2021-09-30,2021,"Respected Comrade Kim Jong Un Makes Historic Policy Speech ""On the Orientation of Present Struggle for a Fresh Development of Socialist Construction""",http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-30-0007
rodong_sinmun_en_0572,"The emergency epidemic prevention units at all levels are steadily intensifying the preventive campaign in the DPRK. The central emergency epidemic prevention unit is giving precedence to establishing the strong discipline and order to ensure that everyone thoroughly observes the preventive rules instituted by the state, while reexamining the epidemic prevention system and consolidating the preventive walls. Agit-prop activities are brisk to make sure that all the people turn out in intensifying the ideological and volitional unity and ensuring their unity of action and rev up the public atmosphere of epidemic prevention. Officials of inspection and quarantine units conduct disinfection of imports in a responsible way while thoroughly observing the relevant order and epidemic prevention rules. They also toughen the medical examination of relevant persons and took strict measures to get rid of laxity. Relevant sectors and units push ahead with the study and introduction of new disinfection systems and methods and disinfectants in order to reliably ensure the stability of the country and well-being of the people and the fulfillment of this year's economic tasks through the establishment of a scientific preventive barrier. Officials in the field of agriculture take measures to check the inroads of the virus through meticulous disinfection after fully preparing disinfectants and sterilizers as lots of manpower and equipment are involved in harvesting. Emergency epidemic prevention units in all provinces, cities and counties push forward with their preventive work in close combination with the work for the autumn clean-up months. They also carry out in a planned way the work for keeping streets, villages and worksites more tidy and clean and finding and eradicating all sources of diseases. Rodong Sinmun",2021-09-30,2021,Epidemic Prevention Work Further Intensified in DPRK,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-30-0006
rodong_sinmun_en_0573,"A vice-president and members of the State Affairs Commission (SAC), a vice-chairman of the SPA Standing Committee and the president of the Central Court who were by-elected at the 5th Session of the 14th Supreme People's Assembly (SPA) of the Democratic People's Republic of Korea (DPRK) are as follows:",2021-09-30,2021,At 5th Session of 14th Supreme People's Assembly of DPRK,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-09-30-0001
rodong_sinmun_en_0574,"Kim Jong Un, general secretary of the Workers' Party of Korea (WPK) and president of the State Affairs of the Democratic People's Republic of Korea (DPRK), sent a message of greeting to Xi Jinping, general secretary of the Central Committee of the Communist Party of China (CPC) and president of the People's Republic of China (PRC), on Oct. 1. The respected Comrade Kim Jong Un in the message extended warm congratulations on behalf of the WPK, the government of the DPRK and the Korean people and on his own behalf to General Secretary Xi Jinping and to the CPC, the government of the PRC and the fraternal Chinese people on the occasion of the 72nd founding anniversary of the PRC. The message said that for 72 years after the foundation of the PRC, the Chinese people have made great successes in the struggle to carve out the destiny of the nation and achieve its prosperity under the leadership of the CPC, braving all sorts of challenges and difficulties of history. Noting that the Chinese people entered a historic course for attaining a fresh goal of building a modern socialist country after comprehensively building up a well-off society, the message said that as comrades and friends, we are pleased with the successes made in socialist China as our own. The message expressed belief that the Chinese nation's dream of rejuvenation will surely come true as there are the socialist idea with the Chinese characteristics for the new times and devoted efforts of the Chinese people close rallied around the CPC with General Secretary Xi Jinping as its core. The message said that the WPK, the DPRK government and people will firmly support the Chinese party, government and people in their just struggle to defeat the hostile forces' frantic anti-China confrontational moves and defend the sovereignty, right to development and territorial integrity of the country. Saying that now the two parties and two countries demonstrate the comradely unity while strengthening the strategic and tactical cooperation in the common struggle for advancing the cause of socialism and defending the regional peace and stability, the message expressed belief that the traditional friendly and cooperative relations between the DPRK and China will steadily develop in conformity with the common desire of the two parties and the peoples of the two countries in the future, too. The message sincerely wished General Secretary Xi Jinping good health and greater success in his work. It also wished the PRC prosperity and the Chinese people happiness and well-being. Rodong Sinmun",2021-10-01,2021,Respected Comrade Kim Jong Un Sends Greetings to President Xi Jinping,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-10-01-0004
rodong_sinmun_en_0575,"The Workers' Party of Korea Publishing House has produced posters encouraging all the people to the implementation of the important tasks set forth in the historic policy speech made by the respected Comrade Kim Jong Un. The posters ardently call for working hard for glorifying the most dignified era of our state-first principle in which the ideal of the people is brought into full bloom, upholding the administrative policy as immortal great programme and inspiring banner for dynamically promoting the fresh development for socialist construction. Other posters deal with the idea of consolidating the political and ideological position of socialism as firm as a rock by unfolding the work of consolidating the people-first principle as the political climate and social customs of our state in a more substantial and purposeful manner. The other posters show the transparent revolutionary spirit and high fighting spirit of all the people ready to surely bring about practical successes and substantial changes through fresh innovation, bold creation and steady progress. Rodong Sinmun",2021-10-05,2021,New Posters Produced in DPRK,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-10-05-0001
rodong_sinmun_en_0576,Residential Area of Jungphyong Vegetable Greenhouse Farm Yangdok Hot Spring Resort Masikryong Ski Resort Ryomyong Street Samjiyon City Rodong Sinmun,2021-10-07,2021,Models of Era Which Fully Embody Our Party’s Ideals,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-10-07-0005
rodong_sinmun_en_0577,"A national fine art exhibition opened with due ceremony at the Okryu Exhibition Hall on October 7 to mark the 30th anniversary of the publication of Chairman Kim Jong Il's famous work ""On Fine Art"". On display in the centre of the exhibition hall are fine art pieces depicting President Kim Il Sung and Chairman Kim Jong Il which help visitors recall their exploits for the development of the Juche-oriented fine art. Also on display there are hundreds of excellent art pieces including Korean painting, oil painting, sculpture and handcraft presented by art studios in Pyongyang and provinces. Those art pieces represent the Party's Juche-based idea and theory on literature and art. There are also art works dealing with the proud reality of the country that braves the worst-ever challenges and difficulties, guided by the outstanding idea and leadership of the respected Comrade Kim Jong Un, and representing the happy life of the Korean people enjoying a worthwhile life under the care of the mother Party. Present at the opening ceremony were officials, artists and students in the relevant sector, art studios and educational organs, and working people in the city. Sung Jong Gyu, minister of Culture, made a speech at the ceremony. He expressed the belief that the exhibition would serve as an occasion for firmly defending the valuable exploits of the peerlessly great persons and adding eternal luster to them, and for encouraging the dynamic struggle of the Korean people for achieving a fresh development in socialist construction under the leadership of the great Party. The exhibition will continue till October 31. Rodong Sinmun",2021-10-09,2021,National Fine Art Exhibition Opens,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-10-09-0001
rodong_sinmun_en_0578,"The Workers' Art Group of the Central Committee of the General Federation of Trade Unions of Korea (GFTUK) gave a performance ""Song Dedicated to Mother Party"" at the Central Hall of Workers on October 7 to celebrate the 76th founding anniversary of the Workers' Party of Korea (WPK). Among the audience were Ri Tu Song, department director of the Central Committee of the WPK, Pak In Chol, chairman of the Central Committee of the GFTUK, trade union officials, workers and trade union members in Pyongyang City. Put on the stage of the performance, which began with narration ""Glory to Our Great Party,"" were such numbers as male solo ""We Have the Great Party"" and female solo ""I Will Live like a Star Following Party."" The performers praised the leadership exploits performed by President Kim Il Sung and Chairman Kim Jong Il in party-building. Also put on the stage were numbers recalling that the respected Comrade Kim Jong Un is the people's benevolent father who dedicates himself to their wellbeing through his ceaseless journey. Other numbers reflected the gratitude toward and trust in the great Party, which projects the workers as the eldest sons of the country and wisely leads them, and represented the faith of the working class to accelerate the grand march of self-reliance with the fighting spirit and traits displayed by the heroes of the preceding generations. Rodong Sinmun",2021-10-09,2021,Performance Given by Workers' Art Group of GFTUK Central Committee,http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2021-10-09-0002
